0.000,0.000,0.000,0.000,0.000
0.000,27.060,999.900,63.655,-1.000
1.000,27.120,999.890,63.673,9863.254
2.000,27.100,999.900,63.702,10150.708
3.000,27.070,999.930,63.634,10382.697
4.000,27.030,999.950,63.795,10476.388
5.000,26.980,999.930,63.920,10424.130
6.000,26.940,999.940,63.919,10465.894
7.000,26.910,999.960,63.877,10476.388
8.000,26.860,999.920,64.212,10434.540
9.000,26.810,999.950,64.395,10351.838
10.000,26.770,999.950,64.456,10290.667
11.000,26.730,999.950,64.399,10351.838
12.000,26.690,999.940,64.387,10424.130
13.000,26.650,999.950,64.420,10486.903
14.000,26.610,999.950,64.390,10497.438
15.000,26.580,999.950,64.369,10593.221
16.000,26.540,999.950,64.387,10571.785
17.000,26.510,999.940,64.424,10668.936
18.000,26.490,999.940,64.367,10679.841
19.000,26.470,999.950,64.321,10767.889
20.000,26.440,999.950,64.227,10801.282
21.000,26.410,999.940,64.193,10914.105
22.000,26.390,999.950,64.187,10914.105
23.000,26.370,999.950,64.201,11017.680
24.000,26.360,999.970,64.268,10982.938
25.000,26.340,999.960,64.225,11017.680
26.000,26.340,999.930,64.106,11029.310
27.000,26.320,999.930,64.037,11123.240
28.000,26.320,999.910,64.149,11123.240
29.000,26.310,999.910,64.250,11052.644
30.000,26.320,999.890,64.287,11064.348
31.000,26.330,999.890,64.287,11017.680
32.000,26.330,999.870,64.274,11006.075
33.000,26.340,999.860,64.068,11064.348
34.000,26.330,999.870,63.957,11146.974
35.000,26.320,999.860,63.884,11206.752
36.000,26.290,999.880,63.750,11340.548
37.000,26.260,999.880,63.644,11515.525
38.000,26.240,999.880,63.501,11617.958
39.000,26.220,999.880,63.556,11630.891
40.000,26.210,999.890,63.541,11669.861
41.000,26.200,999.900,63.410,11671.347
42.000,26.200,999.910,63.339,11717.064
43.000,26.190,999.900,63.695,11684.373
44.000,26.190,999.910,63.656,11710.511
45.000,26.200,999.910,63.646,11682.910
46.000,26.210,999.920,63.700,11656.842
47.000,26.220,999.910,63.786,11630.891
48.000,26.230,999.920,63.843,11540.964
49.000,26.230,999.910,63.869,11553.725
50.000,26.250,999.920,63.768,11553.725
51.000,26.250,999.920,63.260,11682.910
52.000,26.230,999.920,63.166,11756.536
53.000,26.220,999.920,62.959,11992.195
54.000,26.190,999.930,62.775,12152.270
55.000,26.170,999.930,62.879,12237.496
56.000,26.150,999.940,62.806,12273.360
57.000,26.130,999.910,62.960,12251.816
58.000,26.120,999.940,62.893,12309.436
59.000,26.110,999.940,62.898,12309.436
60.000,26.100,999.940,62.911,12382.227
61.000,26.090,999.950,62.860,12404.232
62.000,26.090,999.950,62.838,12500.500
63.000,26.080,999.950,62.885,12537.925
64.000,26.070,999.970,62.898,12568.027
65.000,26.060,999.980,62.915,12500.500
66.000,26.060,999.970,62.947,12636.288
67.000,26.050,999.970,62.992,12560.488
68.000,26.050,999.960,63.123,12552.958
69.000,26.040,999.970,63.233,12552.958
70.000,26.050,999.950,63.078,12522.928
71.000,26.050,999.930,63.196,12522.928
72.000,26.060,999.900,63.215,12470.720
73.000,26.060,999.920,63.110,12552.958
74.000,26.070,999.900,63.064,12613.452
75.000,26.070,999.890,62.971,12682.208
76.000,26.060,999.880,62.921,12790.665
77.000,26.050,999.870,62.953,12908.946
78.000,26.080,999.850,62.669,12908.946
79.000,26.100,999.860,62.414,12940.858
80.000,26.110,999.840,62.382,12972.929
81.000,26.120,999.860,62.390,13029.436
82.000,26.120,999.850,62.435,13094.621
83.000,26.130,999.840,62.469,13135.694
84.000,26.120,999.840,62.587,13111.020
85.000,26.110,999.830,62.761,13013.241
86.000,26.100,999.840,62.812,12997.086
87.000,26.090,999.820,62.937,12940.858
88.000,26.090,999.830,62.847,12948.861
89.000,26.090,999.830,62.825,13061.947
90.000,26.090,999.840,62.956,12980.971
91.000,26.090,999.840,63.068,12900.993
92.000,26.090,999.830,63.035,12916.910
93.000,26.090,999.820,62.984,12956.874
94.000,26.080,999.810,62.946,13005.158
95.000,26.080,999.790,62.885,13127.459
96.000,26.070,999.790,62.952,13143.940
97.000,26.070,999.790,62.990,13135.694
98.000,26.070,999.790,62.924,13160.462
99.000,26.070,999.790,62.911,13210.279
100.000,26.060,999.790,62.867,13319.520
101.000,26.050,999.780,62.934,13311.053
102.000,26.040,999.770,62.952,13302.597
103.000,26.020,999.770,62.915,13370.551
104.000,26.010,999.760,62.998,13404.789
105.000,26.010,999.750,62.906,13543.514
106.000,26.000,999.750,62.953,13499.855
107.000,25.990,999.710,63.061,13561.057
108.000,25.990,999.710,63.003,13543.514
109.000,25.990,999.700,63.016,13465.130
110.000,25.980,999.710,63.114,13430.583
111.000,25.990,999.700,63.054,13447.835
112.000,25.990,999.700,63.061,13499.855
113.000,25.980,999.680,63.083,13526.017
114.000,25.970,999.680,63.142,13569.845
115.000,25.960,999.660,63.097,13667.275
116.000,25.960,999.650,63.071,13721.011
117.000,25.960,999.640,63.039,13703.052
118.000,25.950,999.640,63.066,13649.457
119.000,25.940,999.640,63.146,13748.038
120.000,25.940,999.620,63.067,13757.070
